"","X.1","Longitude","Latitude","Reference","Region","month","year","Sand","Mud","Rocks","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Nitrate.Range","Salinity.Min","BottomVegCover","Seagrass_PA","TH_PA","SY_PA","HA_PA","SeagrassCover","ID","X","Y","thinning","Light.bottom.min.calculated"
"5448",5448,-82.12843,26.60478,"CHM2014030708",3,3,2014,1,1,0,-0.6,0.18995,10,0.009866638,17.39751,7.735127,34.13512,100,1,1,0,0,100,10208,387649.490385087,2943157.72404702,1,11.8336267471313
"5449",5449,-82.17923,26.63483,"CHM2014030804",3,3,2014,1,1,0,-0.5,3.641386,10,0.01010119,17.24816,7.684052,34.03056,80,1,1,0,1,80,10211,382621.939977736,2946531.90834252,1,11.7980947494507
"5450",5450,-82.08067,26.74935,"CHM2014031001",3,3,2014,1,1,0,-3.7,1.53716,10,0.01024761,17.22375,7.699862,34.03609,0,0,0,0,0,0,10212,392540.611324192,2959130.10141775,1,3.03501980492005e-11
"5451",5451,-82.11443,26.70592,"CHM2014031004",3,3,2014,1,1,0,-2.4,1.29648,10,0.00995488,17.34901,7.777423,34.13412,0,0,0,0,0,0,10213,389141.255187104,2954348.41845898,1,0.00734757026657462
"5452",5452,-82.0979,26.71422,"CHM2014031007",3,3,2014,1,1,0,-3.4,1.861232,10,0.01008188,17.29457,7.744938,34.09213,0,0,0,0,0,0,10214,390793.630170214,2955253.51360244,1,0.0107044400647283
"5453",5453,-82.09728,26.72547,"CHM2014031008",3,3,2014,1,1,0,-3.8,1.929348,10,0.01013464,17.27202,7.730588,34.07429,0,0,0,0,0,0,10215,390866.036730644,2956499.11110429,1,2.13499897654401e-05
"5454",5454,-82.1612,26.69883,"CHM2014031105",3,3,2014,1,1,0,-0.6,0.2487955,10,0.01008152,17.26166,7.724547,34.04561,60,1,0,0,1,60,10216,384481.247154006,2953604.60277058,1,1.87713074684143
"5455",5455,-82.10158,26.90633,"CHM2014040401",3,4,2014,1,1,0,-1.9,0.6622484,3.195047,0.01064439,17.05637,7.762965,34.0183,0,0,0,0,0,0,10218,390612.114567792,2976536.4000422,1,1.48804601849406e-05
"5456",5456,-82.08308,26.8848,"CHM2014040402",3,4,2014,1,1,0,-0.5,0.2480392,4.541341,0.0106065,17.06164,7.744535,34.05015,60,1,0,0,1,60,10219,392428.916524089,2974135.68404913,1,3.52936840057373
"5457",5457,-82.11207,26.87727,"CHM2014040403",3,4,2014,1,1,0,-2.8,2.654594,6.369793,0.01067756,17.02946,7.667414,33.97142,0,0,0,0,0,0,10220,389542.107883272,2973326.5342996,1,1.50048515414969e-14
"5458",5458,-82.13843,26.83203,"CHM2014040404",3,4,2014,1,1,0,-2.7,1.516559,10,0.01059559,17.07231,7.6685,33.94294,0,0,0,0,0,0,10221,386878.676992357,2968338.55276693,1,4.98797803061279e-08
"5459",5459,-82.15245,26.9205,"CHM2014040408",3,4,2014,1,1,0,-0.6,0.554013,7.47155,0.0106979,17.0538,7.840555,33.95726,50,1,1,0,1,50,10223,385574.574226505,2978151.00154224,1,4.37234687805176
"5460",5460,-82.1568,26.78173,"CHM2014040501",3,4,2014,1,0,0,-0.6,0.1846673,10,0.01041046,17.14959,7.70931,33.97129,35,1,0,0,1,35,10225,385002.435833982,2962783.34542895,1,0.408051073551178
"5461",5461,-82.08445,26.73918,"CHM2014040601",3,4,2014,1,1,0,-3.7,1.591787,10,0.01021145,17.2392,7.709695,34.04831,0,0,0,0,0,0,10227,392155.113754685,2958006.79730242,1,1.72244996043958e-09
"5462",5462,-82.14798,26.7833,"CHM2014040606",3,4,2014,1,1,0,-0.5,0.3096897,10,0.0104368,17.14006,7.687929,33.96568,80,1,0,0,1,80,10229,385880.873378178,2962949.30495945,1,11.5225696563721
"5463",5463,-82.2415,26.79825,"CHM2014040802",3,4,2014,1,1,0,-0.3,1.225807,10,0.01053528,17.14435,7.838022,34.17436,100,1,1,0,0,100,10231,376599.516571508,2964692.71399779,1,4.48040914535522
"5464",5464,-82.20365,26.76978,"CHM2014040805",3,4,2014,1,0,0,-0.2,3.535865,10,0.01030712,17.17636,7.786848,33.97859,5,1,1,0,0,5,10232,380332.14303985,2961502.878322,1,0.00154112803284079
"5465",5465,-82.14338,26.63852,"CHM2014041007",3,4,2014,1,1,0,-0.7,0.643488,10,0.009979764,17.32655,7.741489,34.10194,50,1,0,0,1,50,10235,386194.320253283,2946908.20624348,1,10.6281766891479
"5466",5466,-82.21682,26.66348,"CHM2014041107",3,4,2014,1,0,0,-0.2,2.064651,10,0.01024217,17.17524,7.619973,34.06938,65,1,0,0,1,65,10239,378910.21154199,2949740.51427866,1,0.296446621417999
"5467",5467,-82.19457,26.64302,"CHM2014041203",3,4,2014,1,1,0,-0.7,3.561886,10,0.01015805,17.211,7.662838,33.99625,100,1,1,0,0,100,10240,381103.378140284,2947453.2819173,1,6.34925603866577
"5468",5468,-82.0679,26.87758,"CHM2014050407",3,5,2014,1,0,0,-1.7,0.5601627,5.319659,0.01057183,17.07407,7.765779,34.08578,0,0,0,0,0,0,10243,393929.952433165,2973323.13366344,1,0.0151122752577066
"5469",5469,-82.05333,26.81447,"CHM2014050503",3,5,2014,1,1,0,-0.6,0.3096362,10,0.0106193,17.05951,7.626016,33.93685,0,0,0,0,0,0,10245,395319.184136866,2966320.45550727,1,19.7337493896484
"5470",5470,-82.05678,26.80453,"CHM2014050504",3,5,2014,1,1,0,-0.5,0.4535669,10,0.01061361,17.06233,7.625608,33.93688,100,1,1,0,1,100,10246,394967.136729439,2965222.27548249,1,0.923188388347626
"5471",5471,-82.20665,26.7649,"CHM2014050703",3,5,2014,1,0,0,-1.1,4.047838,10,0.01030077,17.17468,7.782004,33.9749,50,1,0,0,1,50,10249,380028.726407513,2960965.14582615,1,0.711049735546112
"5472",5472,-82.1669,26.66973,"CHM2014051001",3,5,2014,1,1,0,-0.5,0.1898673,10,0.01008247,17.26017,7.710333,34.04219,80,1,1,0,1,80,10252,383884.666807544,2950386.42957531,1,4.95589971542358
"5473",5473,-82.17955,26.67627,"CHM2014051002",3,5,2014,1,1,0,-1.2,0.5244532,10,0.01013043,17.22804,7.69312,34.01126,100,1,1,0,0,100,10253,382632.485928627,2951122.42535983,1,0.61685848236084
"5474",5474,-82.19923,26.6888,"CHM2014051003",3,5,2014,1,1,0,-0.2,1.658781,10,0.01020934,17.17427,7.666583,33.9581,95,1,0,0,1,95,10254,380687.164043041,2952528.61244452,1,21.4171695709229
"5475",5475,-82.23427,26.68007,"CHM2014051004",3,5,2014,1,1,0,-0.8,0.289149,10,0.01028005,17.18017,7.607577,34.23338,100,1,1,0,0,100,10255,377191.316422953,2951594.85274224,1,6.98367881774902
"5476",5476,-82.14268,26.62225,"CHM2014051104",3,5,2014,1,1,0,-0.2,1.02294,10,0.009962221,17.33711,7.736098,34.10542,80,1,1,0,1,80,10257,386247.887490358,2945105.40894834,1,5.87631464004517
"5477",5477,-82.21888,26.61582,"CHM2014051205",3,5,2014,1,0,0,-2.8,0.3319659,10,0.01020436,17.21944,7.565257,34.17215,0,0,0,0,0,0,10258,378654.831599164,2944463.23619155,1,8.67188573465683e-05
"5478",5478,-82.15585,26.75092,"CHM2014051501",3,5,2014,1,1,0,-3.9,3.406673,10,0.01026849,17.20023,7.717842,34.0069,0,0,0,0,0,0,10264,385065.873083874,2959369.69271152,1,8.92961468657028e-11
"5479",5479,-82.1479,26.72932,"CHM2014051502",3,5,2014,1,1,0,-3.6,2.801033,10,0.0101516,17.24834,7.729353,34.04505,0,0,0,0,0,0,10265,385834.888988208,2956969.93915989,1,5.45392758732888e-11
"5480",5480,-82.20217,26.71083,"CHM2014051505",3,5,2014,1,1,0,-3.4,2.592944,10,0.0102364,17.15791,7.673161,33.94151,0,0,0,0,0,0,10266,380417.642899503,2954971.61033146,1,2.46111795831894e-07
"5481",5481,-82.1888,26.71208,"CHM2014051506",3,5,2014,1,1,0,-0.8,1.665797,10,0.01019362,17.18898,7.691483,33.97371,100,1,1,0,0,100,10267,381748.991404669,2955097.5956172,1,0.0587210990488529
"5482",5482,-82.10242,26.89663,"CHM2014060401",3,6,2014,1,1,0,-2.5,0.9826981,3.989572,0.01064859,17.05065,7.739295,34.01039,0,0,0,0,0,0,10268,390519.340557988,2975462.65868187,1,8.27067196951248e-07
"5483",5483,-82.0979,26.88095,"CHM2014060402",3,6,2014,1,1,0,-2.9,1.35636,5.295898,0.0106427,17.04587,7.708338,34.01057,0,0,0,0,0,0,10269,390953.197867765,2973721.8921583,1,2.95312685416604e-09
"5484",5484,-82.0689,26.85967,"CHM2014060404",3,6,2014,1,1,0,-2.5,1.445222,7.319265,0.01064172,17.0484,7.627624,33.93675,0,0,0,0,0,0,10271,393813.890956193,2971340.10517681,1,1.1437647629009e-07
"5485",5485,-82.07152,26.8458,"CHM2014060405",3,6,2014,1,1,0,-2.5,1.879752,8.768688,0.0106337,17.05238,7.627048,33.93679,0,0,0,0,0,0,10272,393540.618340621,2969805.94389207,1,1.86992929229746e-06
"5486",5486,-82.06018,26.81547,"CHM2014060406",3,6,2014,1,1,0,-0.3,0.9984411,10,0.01061623,17.06103,7.625796,33.93687,70,1,1,0,1,70,10273,394639.303861161,2966436.88812863,1,1.95062613487244
"5487",5487,-82.06417,26.82317,"CHM2014060407",3,6,2014,1,1,0,-0.8,1.138022,10,0.01061925,17.05954,7.626012,33.93685,70,1,0,0,1,70,10274,394249.898565344,2967293.11674938,1,1.90532076358795
"5488",5488,-82.0615,26.87163,"CHM2014060408",3,6,2014,1,1,0,-0.3,0.4451067,6.093286,0.01064294,17.0478,7.627711,33.93674,80,1,0,0,1,80,10275,394560.160915182,2972658.71947293,1,8.25238418579102
"5489",5489,-82.10452,26.90302,"CHM2014060409",3,6,2014,1,1,0,-2.4,0.99768,3.687817,0.01065283,17.05198,7.750968,34.00846,0,0,0,0,0,0,10276,390316.949688189,2976172.29549342,1,7.76023938442449e-08
"5490",5490,-82.0646,26.79402,"CHM2014060502",3,6,2014,1,0,0,-0.6,0.1657247,10,0.01060275,17.06771,7.624829,33.93692,5,1,1,0,0,5,10277,394180.10350966,2964064.59891308,1,4.57375621795654
"5491",5491,-82.05475,26.86552,"CHM2014060506",3,6,2014,1,1,0,-0.7,0.0828108,6.991745,0.01063457,17.05194,7.627111,33.93678,0,0,0,0,0,0,10278,395225.058873948,2971976.32730414,1,1.69131028652191
"5492",5492,-82.05623,26.8641,"CHM2014060507",3,6,2014,1,1,0,-1,0.1846695,7.028922,0.01063557,17.05145,7.627183,33.93678,25,1,0,0,1,25,10279,395076.720817378,2971820.26044154,1,8.49366760253906
"5493",5493,-82.25045,26.76368,"CHM2014060805",3,6,2014,1,1,0,-0.4,1.174979,10,0.01048212,17.1504,7.779352,34.25079,80,1,0,0,1,80,10281,375672.172811002,2960872.06586405,1,0.501555263996124
"5494",5494,-82.25685,26.73625,"CHM2014061003",3,6,2014,1,1,0,-0.5,0.08290467,10,0.01039915,17.16613,7.737007,34.29533,100,1,1,0,0,100,10287,375005.777629611,2957839.8819699,1,8.00166988372803
"5495",5495,-82.17565,26.77525,"CHM2014061005",3,6,2014,1,1,0,-0.5,1.186065,10,0.01035387,17.16749,7.74559,33.98026,100,1,1,0,0,100,10288,383121.763388935,2962082.74820239,1,5.5889573097229
"5496",5496,-82.19172,26.63418,"CHM2014061204",3,6,2014,1,1,0,-1.8,3.471169,10,0.01014346,17.22095,7.664698,34.00595,60,1,1,0,0,60,10290,381377.932930872,2946471.44352542,1,0.997478365898132
"5497",5497,-82.1545,26.62572,"CHM2014061402",3,6,2014,1,1,0,-0.6,2.01077,10,0.01001128,17.30579,7.721274,34.0821,100,1,1,0,0,100,10293,385074.599579731,2945500.34227962,1,5.96606302261353
"5498",5498,-82.16093,26.59102,"CHM2014061405",3,6,2014,1,0,0,-1.2,2.74086,10,0.009923745,17.36485,7.685545,34.08362,80,1,1,1,1,80,10296,384399.582501515,2941662.5324223,1,7.04759836196899
"5499",5499,-82.14188,26.53438,"CHM2014061504",3,6,2014,1,0,0,-0.4,3.370389,10,0.009708362,17.50195,7.641706,34.15506,100,1,0,0,1,100,10297,386240.732871629,2935371.69879795,1,0.0100833903998137
"5500",5500,-82.10607,26.90922,"CHM2014070401",3,7,2014,1,1,0,-3.8,1.010356,3.380194,0.01065484,17.05467,7.766813,34.0093,0,0,0,0,0,0,10298,390169.017749082,2976860.41329837,1,5.94570781498049e-11
"5501",5501,-82.15065,26.8938,"CHM2014070402",3,7,2014,1,1,0,-3.1,1.932708,8.079561,0.01068811,17.04473,7.768896,33.94761,0,0,0,0,0,0,10299,385726.425297402,2975191.78860981,1,1.00127173219278e-09
"5502",5502,-82.15085,26.88272,"CHM2014070403",3,7,2014,1,1,0,-3.2,1.590033,8.665826,0.01068425,17.04115,7.741101,33.94318,0,0,0,0,0,0,10300,385695.410610276,2973964.62926795,1,5.32601351910245e-10
"5503",5503,-82.15057,26.86558,"CHM2014070404",3,7,2014,1,1,0,-2.9,0.9521137,9.85086,0.01065707,17.04889,7.717381,33.94184,0,0,0,0,0,0,10301,385705.986266142,2972065.76988454,1,4.43915091352665e-08
"5504",5504,-82.06425,26.84973,"CHM2014070407",3,7,2014,1,1,0,-0.8,1.210838,8.471341,0.01063349,17.05248,7.627034,33.93679,80,1,1,0,1,80,10304,394266.621000546,2970235.18234011,1,8.56302928924561
"5505",5505,-82.19228,26.75425,"CHM2014070601",3,7,2014,1,1,0,-3.5,3.970416,10,0.01028887,17.17641,7.747274,33.97646,0,0,0,0,0,0,10307,381446.534460942,2959771.97496989,1,4.76029660134714e-09
"5506",5506,-82.14745,26.80598,"CHM2014070606",3,7,2014,1,1,0,-0.5,0.3314154,10,0.01051677,17.10785,7.684723,33.95087,5,1,1,0,1,5,10308,385956.247687471,2965461.07602312,1,1.44322276115417
"5507",5507,-82.08187,26.74812,"CHM2014070701",3,7,2014,1,1,0,-4,1.64132,10,0.01024188,17.2262,7.701419,34.03802,0,0,0,0,0,0,10310,392420.119536411,2958994.87163307,1,2.76194275783403e-11
"5508",5508,-82.11235,26.7462,"CHM2014070702",3,7,2014,1,1,0,-4,4.387089,10,0.01022641,17.23281,7.705627,34.04326,0,0,0,0,0,0,10311,389387.140695683,2958808.32301576,1,4.55400117616023e-09
"5509",5509,-82.10853,26.73252,"CHM2014070703",3,7,2014,1,1,0,-3.3,3.344159,10,0.01015261,17.26435,7.725701,34.06821,0,0,0,0,0,0,10312,389753.840148105,2957289.70918944,1,4.14479934818246e-08
"5510",5510,-82.25478,26.75652,"CHM2014070803",3,7,2014,1,1,0,-1.2,0.5551367,10,0.01047427,17.15237,7.768748,34.2781,80,1,1,1,0,80,10316,375233.793116381,2960083.18250077,1,0.177983611822128
"5511",5511,-82.2216,26.76218,"CHM2014070804",3,7,2014,1,1,0,-2.4,3.593671,10,0.01035198,17.1661,7.777187,34.05731,0,0,0,0,0,0,10317,378539.294243324,2960678.03767123,1,5.7719986216398e-05
"5512",5512,-82.19243,26.75862,"CHM2014070805",3,7,2014,1,1,0,-3.6,3.639912,10,0.01029714,17.17593,7.753154,33.97751,0,0,0,0,0,0,10318,381436.1541133,2960256.17852252,1,1.31580879525472e-09
"5513",5513,-82.19155,26.66743,"CHM2014071104",3,7,2014,1,1,0,-2.2,1.931468,10,0.01016493,17.20516,7.673856,33.98928,0,0,0,0,0,0,10321,381429.217457189,2950154.3266434,1,0.00678849220275879
"5514",5514,-82.21477,26.67238,"CHM2014071105",3,7,2014,1,1,0,-3.1,2.043604,10,0.01024076,17.168,7.635086,34.0235,0,0,0,0,0,0,10322,379123.614691877,2950724.41507424,1,1.00682218544534e-05
"5515",5515,-82.23803,26.65397,"CHM2014071106",3,7,2014,1,1,0,-0.7,0.1241298,10,0.01029746,17.19665,7.527331,34.38436,100,1,1,0,0,100,10323,376789.123966393,2948707.39294724,1,0.795339822769165
"5516",5516,-82.23515,26.67992,"CHM2014071107",3,7,2014,1,1,0,-0.8,0.2482348,10,0.01028153,17.18086,7.60618,34.24258,100,1,1,0,0,100,10324,377103.588262087,2951579.08472942,1,7.02090692520142
"5517",5517,-82.18168,26.61428,"CHM2014071302",3,7,2014,1,1,0,-0.6,3.638647,10,0.0100632,17.27449,7.67507,34.0376,100,1,1,0,1,100,10328,382357.009704944,2944257.88878585,1,6.74894380569458
"5518",5518,-82.20737,26.5965,"CHM2014071403",3,7,2014,1,0,0,-0.9,0.6892399,10,0.01007572,17.27232,7.639582,34.00397,60,1,1,0,0,60,10330,379780.608791858,2942312.32899485,1,1.31182861328125
"5519",5519,-82.12535,26.56805,"CHM2014071404",3,7,2014,1,1,0,-1.1,0.4151317,10,0.009756261,17.46645,7.690258,34.14661,0,0,0,0,0,0,10331,387920.402668309,2939086.60100293,1,2.44140148162842
"5520",5520,-82.1466,26.79078,"CHM2014080505",3,8,2014,1,1,0,-0.6,0.1897151,10,0.01048062,17.12328,7.677784,33.95352,90,1,1,0,1,90,10332,386025.541901589,2963776.6199001,1,6.29846715927124
"5521",5521,-82.14312,26.82803,"CHM2014080506",3,8,2014,1,1,0,-2.7,1.076895,10,0.01057788,17.08086,7.679939,33.94535,0,0,0,0,0,0,10333,386408.622856692,2967899.66310292,1,7.70647602621466e-07
"5522",5522,-82.14108,26.83542,"CHM2014080507",3,8,2014,1,1,0,-3.1,1.325322,10,0.01059865,17.07138,7.677178,33.94363,0,0,0,0,0,0,10334,386618.712401886,2968716.42689273,1,4.22681765144262e-08
"5523",5523,-82.07118,26.8281,"CHM2014080509",3,8,2014,1,1,0,-1.8,1.742042,10,0.01062047,17.05893,7.6261,33.93685,0,0,0,0,0,0,10335,393557.851144148,2967845.06164579,1,0.000760785827878863
"5524",5524,-82.05605,26.8258,"CHM2014080510",3,8,2014,1,1,0,-0.8,0.3721415,10,0.01062192,17.05821,7.626204,33.93684,30,1,0,0,1,30,10336,395059.287947895,2967577.69760119,1,8.95960521697998
"5525",5525,-82.07073,26.74193,"CHM2014080805",3,8,2014,1,0,0,-0.6,0.3442175,10,0.01023002,17.23126,7.704645,34.04203,40,1,0,0,1,40,10341,393522.178812679,2958299.8579164,1,4.35643911361694
"5526",5526,-82.12948,26.7071,"CHM2014080902",3,8,2014,1,1,0,-1.1,0.7264781,10,0.009974637,17.33607,7.771529,34.12217,80,1,1,0,1,80,10343,387645.187845252,2954492.30185197,1,3.62958729738239e-08
"5527",5527,-82.17175,26.6214,"CHM2014081001",3,8,2014,1,0,0,-0.4,3.82567,10,0.01005618,17.27769,7.691529,34.05107,100,1,1,0,0,100,10344,383352.908693976,2945037.45359208,1,6.43467950820923
"5528",5528,-82.20978,26.67125,"CHM2014081003",3,8,2014,1,0,0,-2,2.571051,10,0.01022918,17.16495,7.646053,33.96515,0,0,0,0,0,0,10345,379619.005442248,2950594.52917403,1,1.56161386257736e-05
"5529",5529,-82.22947,26.64983,"CHM2014081102",3,8,2014,1,1,0,-1.3,0.3444752,10,0.01027409,17.1926,7.551629,34.27897,95,1,1,0,1,95,10347,377636.694060956,2948240.57765641,1,7.43583631515503
"5530",5530,-82.18915,26.62412,"CHM2014081104",3,8,2014,1,1,0,-1.2,3.421955,10,0.01012328,17.23454,7.667507,34.01787,90,1,1,0,0,90,10348,381623.401626698,2945354.73653694,1,3.62232565879822
"5531",5531,-82.16878,26.6001,"CHM2014081201",3,8,2014,1,1,0,-0.8,3.563613,10,0.009975928,17.33138,7.683688,34.06695,60,1,1,0,0,60,10349,383627.034400017,2942675.40980782,1,0.053510919213295
"5532",5532,-82.13042,26.5962,"CHM2014081202",3,8,2014,1,1,0,-0.8,0.3100137,10,0.009848446,17.40911,7.722659,34.13378,100,1,1,0,0,100,10350,387442.946491097,2942209.10159233,1,12.2497501373291
"5533",5533,-82.14058,26.60348,"CHM2014081203",3,8,2014,1,1,0,-0.8,1.248431,10,0.009900107,17.37707,7.719968,34.11489,90,1,1,0,0,90,10351,386438.413377459,2943024.45717616,1,3.41043257713318
"5534",5534,-82.21723,26.67768,"CHM2014081304",3,8,2014,1,1,0,-1,1.744337,10,0.010248,17.16715,7.634372,34.04464,90,1,1,0,1,90,10352,378884.408874546,2951313.82408192,1,0.934930980205536
"5535",5535,-82.1969,26.68692,"CHM2014081305",3,8,2014,1,1,0,-2.3,1.409985,10,0.01019933,17.18116,7.669832,33.96501,100,1,1,0,1,100,10353,380917.044728303,2952318.18940167,1,0.0221160631626844
"5536",5536,-82.18735,26.57163,"CHM2014081405",3,8,2014,1,0,0,-1.6,1.790375,10,0.009930057,17.36764,7.653713,34.05217,0,0,0,0,0,0,10354,381748.64866408,2939538.89748198,1,0.00150929903611541
"5537",5537,-82.14087,26.85752,"CHM2014090801",3,9,2014,1,1,0,-3.4,1.739142,9.759665,0.01065231,17.04723,7.681258,33.94064,0,0,0,0,0,0,10356,386661.596429565,2971164.25370999,1,5.07784925218857e-10
"5538",5538,-82.08057,26.8273,"CHM2014090805",3,9,2014,1,1,0,-3.2,2.648024,10,0.01061844,17.05994,7.625955,33.93686,0,0,0,0,0,0,10357,392623.95560274,2967764.35598317,1,7.11448606693921e-08
"5539",5539,-82.06963,26.81262,"CHM2014090901",3,9,2014,1,1,0,-0.5,1.778613,10,0.01061049,17.06388,7.625384,33.93689,100,1,1,0,0,100,10358,393697.439094007,2966129.07559319,1,2.03958106040955
"5540",5540,-82.16185,26.77755,"CHM2014091202",3,9,2014,1,1,0,-1.1,0.3785177,10,0.01038333,17.15878,7.720556,33.97682,40,1,1,0,0,40,10361,384496.142990591,2962324.90756345,1,5.68418788909912
"5541",5541,-82.2219,26.77453,"CHM2014091302",3,9,2014,1,1,0,-1,3.609587,10,0.01037693,17.16835,7.802384,34.07065,100,1,1,1,0,100,10363,378522.605066478,2962046.34159012,1,0.138062581419945
"5542",5542,-82.19933,26.77223,"CHM2014091305",3,9,2014,1,0,0,-0.3,3.178475,10,0.01031479,17.17628,7.784726,33.98053,80,1,0,0,1,80,10364,380764.23767884,2961770.2075742,1,0.18308912217617
"5543",5543,-82.16053,26.69617,"CHM2014091404",3,9,2014,1,1,0,-0.6,0.184665,10,0.01007693,17.2647,7.725285,34.04845,80,1,0,0,1,80,10367,384545.224033845,2953309.35271634,1,4.13499212265015
"5544",5544,-82.194,26.71597,"CHM2014091406",3,9,2014,1,1,0,-3.3,2.344417,10,0.0102178,17.17724,7.69143,33.96315,0,0,0,0,0,0,10369,381235.735069517,2955533.32345688,1,4.47248504897857e-09
"5545",5545,-82.22643,26.6706,"CHM2014091701",3,9,2014,1,1,0,-1.4,1.110709,10,0.01026487,17.17875,7.603536,34.17005,90,1,1,0,1,90,10371,377961.378916869,2950538.34360904,1,0.177221298217773
"5546",5546,-82.1851,26.62205,"CHM2014091807",3,9,2014,1,0,0,-0.9,3.693303,10,0.01010323,17.24776,7.671836,34.02564,100,1,1,0,0,100,10374,382024.477097342,2945121.7033736,1,3.6060209274292
"5547",5547,-82.23835,26.66205,"CHM2014092002",3,9,2014,1,1,0,-0.7,0.1659167,10,0.01029386,17.19236,7.550662,34.34867,60,1,1,0,0,60,10378,376765.954474292,2949602.71859617,1,7.529869556427
"5548",5548,-82.2184,26.64095,"CHM2014092004",3,9,2014,1,1,0,-1.6,1.218909,10,0.0102385,17.18927,7.588722,34.13501,70,1,1,0,1,70,10379,378729.156985654,2947246.39242712,1,0.668918967247009
"5549",5549,-82.15002,26.53388,"CHM2014092101",3,9,2014,1,1,0,-1,3.956636,10,0.009725211,17.49423,7.636734,34.16073,100,1,1,0,0,100,10381,385429.226801181,2935323.56340688,1,5.30860996246338
"5550",5550,-82.19798,26.55687,"CHM2014092102",3,9,2014,1,0,0,-0.6,0.08303415,10,0.009902757,17.39055,7.64433,34.04575,0,0,0,0,0,0,10382,380674.596434396,2937913.8362401,1,13.9607954025269
"5551",5551,-82.2096,26.59853,"CHM2014092103",3,9,2014,1,0,0,-0.4,0.4150205,10,0.0100963,17.26305,7.627932,34.02291,100,1,1,0,0,100,10383,379560.670617275,2942539.28488346,1,13.3593997955322
"5552",5552,-82.22975,26.78578,"CHM2014092204",3,9,2014,1,1,0,-0.6,2.51339,10,0.01044105,17.16227,7.823254,34.12431,40,1,1,0,0,40,10385,377754.164823382,2963300.03896797,1,23.2360858917236
"5553",5553,-82.10142,26.8901,"CHM2014100602",3,10,2014,1,1,0,-2.8,1.010521,4.545775,0.01064833,17.04768,7.724072,34.00805,0,0,0,0,0,0,10387,390612.366871564,2974738.46833744,1,1.17349571837622e-07
"5554",5554,-82.07835,26.87507,"CHM2014100603",3,10,2014,1,1,0,-2.9,0.9809514,5.519697,0.01059609,17.06326,7.740317,34.05905,0,0,0,0,0,0,10388,392889.559118298,2973053.89402783,1,1.14670861250943e-07
"5555",5555,-82.08717,26.84415,"CHM2014100604",3,10,2014,1,1,0,-3.9,3.335494,8.990108,0.01063676,17.05086,7.627268,33.93678,0,0,0,0,0,0,10389,391984.057582464,2969636.40572519,1,3.69511886366691e-12
"5556",5556,-82.09085,26.831,"CHM2014100605",3,10,2014,1,1,0,-3.9,3.566692,10,0.01062183,17.05826,7.626197,33.93684,0,0,0,0,0,0,10390,391605.8827055,2968182.9370012,1,1.02290474267991e-12
"5557",5557,-82.15393,26.83473,"CHM2014100606",3,10,2014,1,1,0,-0.4,0.08283325,10,0.01057371,17.08482,7.715551,33.94904,15,1,0,0,1,15,10391,385341.098687306,2968651.54190652,1,20.3992538452148
"5558",5558,-82.15922,26.88655,"CHM2014100607",3,10,2014,1,1,0,-2.5,0.8483005,9.223789,0.01067886,17.04913,7.780022,33.94404,0,0,0,0,0,0,10392,384867.901145332,2974396.46115576,1,9.70886802065252e-08
"5559",5559,-82.2178,26.79297,"CHM2014101010",3,10,2014,1,1,0,-0.4,1.569676,10,0.01038351,17.17637,7.840132,34.05458,60,1,1,0,1,60,10393,378949.817586938,2964085.04433634,1,22.4197750091553
"5560",5560,-82.27778,26.82768,"CHM2014101101",3,10,2014,1,1,0,-1.5,0.5549471,10,0.01070873,17.11445,7.875303,34.18473,70,1,1,1,0,70,10394,373025.867863988,2967988.50759931,1,0.0599577613174915
"5561",5561,-82.23693,26.78448,"CHM2014101102",3,10,2014,1,1,0,-1.7,2.734697,10,0.01048066,17.154,7.817578,34.17009,60,1,1,1,0,60,10395,377038.954800246,2963162.96188638,1,0.00663586333394051
"5562",5562,-82.19712,26.77298,"CHM2014101105",3,10,2014,1,0,0,-0.2,3.057137,10,0.01031907,17.17574,7.781856,33.98101,5,1,0,0,1,5,10396,380984.7540401,2961851.21491614,1,2.80041813850403
"5563",5563,-82.0664,26.78147,"CHM2014101401",3,10,2014,1,1,0,-1.6,0.6087912,10,0.01031357,17.19556,7.68192,34.01378,0,0,0,0,0,0,10401,393989.511295352,2962675.96890648,1,0.00164081354159862
"5564",5564,-82.1499,26.76757,"CHM2014101403",3,10,2014,1,1,0,-3.4,1.823446,10,0.01035199,17.17183,7.70253,33.98854,0,0,0,0,0,0,10402,385674.237938113,2961208.63324413,1,5.909144284999e-10
"5565",5565,-82.15668,26.752,"CHM2014101405",3,10,2014,1,1,0,-3.6,3.298989,10,0.01027268,17.19833,7.718109,34.00524,0,0,0,0,0,0,10403,384984.420981721,2959490.072895,1,9.73642208523806e-11
"5566",5566,-82.14903,26.73337,"CHM2014101406",3,10,2014,1,1,0,-2.3,3.205324,10,0.01017493,17.23886,7.72601,34.03766,0,0,0,0,0,0,10404,385726.542401097,2957419.56438015,1,3.865509370371e-07
"5567",5567,-82.17907,26.57942,"CHM2014101706",3,10,2014,1,0,0,-3,2.778167,10,0.009934058,17.3623,7.66278,34.06084,0,0,0,0,0,0,10407,382581.291606994,2940394.15103674,1,7.0443311415147e-05
