"","X.1","Longitude","Latitude","Reference","Gear_Type","month","year","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Salinity.Min","Dissolved.oxygen.Min","BottomVegCover","Hill0_raw","SeagrassCover","ID","X","Y","thinning","Effort"
"2481",2481,-82.05147,26.8093,"CHM2010100502","SmallSeine",10,2010,1,1,0,0,0,0,0,-0.3,0.0828514248132706,13.0649967193604,0.0106188915669918,17.0597133636475,33.9368553161621,190.76789855957,0,11,0,8953,395499.303972737,2965746.25621505,1,1.4
"2482",2482,-82.06908,26.73953,"CHM2010100505","SmallSeine",10,2010,1,1,0,1,1,0,1,-0.5,0.0829022452235222,20.5819435119629,0.0102254720404744,17.2332077026367,34.0435752868652,191.014175415039,70,9,70,8956,393684.040891302,2958032.63889247,1,1.4
"2483",2483,-82.27182,26.81867,"CHM2010100704","SmallSeine",10,2010,1,0,0,1,0,0,1,-0.4,1.01115012168884,16.642858505249,0.0106953093782067,17.1147594451904,34.2226676940918,191.285903930664,100,12,100,8960,373608.177952465,2966984.49684239,1,1.4
"2484",2484,-82.1665,26.81338,"CHM2010100905","SmallSeine",10,2010,1,1,0,0,0,0,0,-0.5,0.124053917825222,15.2014408111572,0.0104923527687788,17.1200675964355,33.9605674743652,190.995101928711,0,9,0,8969,384070.262802033,2966298.01905897,1,1.4
"2485",2485,-82.16192,26.70623,"CHM2010101008","SmallSeine",10,2010,1,1,0,1,0,0,1,-0.5,0.0829264000058174,25.6888389587402,0.0100894197821617,17.2565250396729,34.041072845459,191.059753417969,8,12,8,8970,384417.084630484,2954424.9401256,1,1.4
"2486",2486,-82.19988,26.5655,"CHM2010101403","SmallSeine",10,2010,1,1,0,1,1,0,0,-0.4,0.379999369382858,41.6803512573242,0.00993801280856133,17.3665351867676,34.0377044677734,191.105651855469,15,6,15,8979,380494.282026093,2938871.52652217,1,1.4
"2487",2487,-82.16393,26.59982,"CHM2010101405","SmallSeine",10,2010,1,0,0,1,1,0,0,-0.8,3.05729746818542,37.0899963378906,0.00995810888707638,17.3423709869385,34.0759162902832,191.080078125,100,11,100,8981,384109.696709216,2942639.99249577,1,1.4
"2488",2488,-82.09605,26.92017,"CHM2010110201","SmallSeine",11,2010,1,1,0,1,0,0,1,-0.4,0.309455215930939,1.98163914680481,0.010629802942276,17.0671825408936,34.0380325317383,191.046096801758,15,9,15,8986,391174.564655529,2978064.68855539,1,1.4
"2489",2489,-82.05763,26.84232,"CHM2010110501","SmallSeine",11,2010,1,1,0,1,0,0,1,-0.3,0.496966749429703,9.40505695343018,0.0106279058381915,17.0552463531494,33.9368133544922,190.765548706055,30,8,30,8989,394917.520629715,2969408.88972606,1,1.4
"2490",2490,-82.12602,26.70017,"CHM2010110703","SmallSeine",11,2010,1,1,0,1,1,0,0,-0.8,0.184665113687515,25.3800945281982,0.00995894800871611,17.3460960388184,34.1309776306152,191.200042724609,95,12,95,8994,387982.617259947,2953721.63847176,1,1.4
"2491",2491,-82.15698,26.78185,"CHM2010110802","SmallSeine",11,2010,1,0,0,1,0,0,1,-0.2,0.184667304158211,17.7407836914062,0.0104104643687606,17.1495876312256,33.9712867736816,190.963226318359,70,7,70,8995,384984.661529309,2962796.80057969,1,1.4
"2492",2492,-82.22403,26.78628,"CHM2010110902","SmallSeine",11,2010,1,1,0,1,1,0,0,-0.3,2.3452296257019,19.3818511962891,0.0104067139327526,17.1689376831055,34.088249206543,191.20002746582,70,7,70,8998,378323.358389958,2963349.93601608,1,1.4
"2493",2493,-82.25157,26.81722,"CHM2010110903","SmallSeine",11,2010,1,1,0,1,1,0,0,-0.5,0.248103469610214,16.2841892242432,0.0106033589690924,17.1292972564697,34.151050567627,191.263473510742,100,9,100,8999,375619.206198798,2966803.87857858,1,1.4
"2494",2494,-82.27158,26.83237,"CHM2010110906","SmallSeine",11,2010,1,1,0,1,0,0,1,-0.2,0.1240444034338,15.1347093582153,0.0106796827167273,17.1188564300537,34.1348991394043,191.294555664062,50,3,50,9001,373647.232737758,2968501.84454138,1,1.4
"2495",2495,-82.25838,26.73317,"CHM2010111005","SmallSeine",11,2010,1,1,0,1,1,1,0,-0.5,0.0829064697027206,25.4909439086914,0.0103909075260162,17.1680927276611,34.301342010498,191.158187866211,80,16,80,9006,374850.23244335,2957500.21003658,1,1.4
"2496",2496,-82.25543,26.7389,"CHM2010111006","SmallSeine",11,2010,1,0,0,1,0,0,1,-0.2,0.165805697441101,24.9060897827148,0.0104048717767,17.1641902923584,34.2835159301758,191.157791137695,5,5,5,9007,375149.904968458,2958132.03195315,1,1.4
"2497",2497,-82.22132,26.63943,"CHM2010111201","SmallSeine",11,2010,1,0,0,1,1,0,0,-0.7,0.997701406478882,34.7401161193848,0.0102464882656932,17.1920070648193,34.1782722473145,190.929763793945,10,11,10,9011,378436.885060807,2947080.79925121,1,1.4
"2498",2498,-82.22185,26.62247,"CHM2010111202","SmallSeine",11,2010,1,1,0,1,1,0,0,-0.2,0.24828927218914,36.4628028869629,0.0102395741268992,17.2056884765625,34.2269515991211,190.938568115234,100,7,100,9012,378366.166675469,2945202.66830019,1,1.4
"2499",2499,-82.14832,26.53253,"CHM2010111501","SmallSeine",11,2010,1,1,0,1,1,1,0,-0.6,3.97689270973206,44.0264549255371,0.00971968658268452,17.497241973877,34.1641464233398,191.157699584961,100,6,100,9020,385597.264116253,2935172.51236207,1,1.4
"2500",2500,-82.09617,26.9025,"CHM2010120506","SmallSeine",12,2010,1,0,0,1,0,0,1,-0.2,0.189572736620903,3.1235466003418,0.0106337955221534,17.0583782196045,34.0276527404785,190.97737121582,50,3,50,9025,391145.698258639,2976107.48838609,1,1.4
"2501",2501,-82.18193,26.77322,"CHM2010120807","SmallSeine",12,2010,1,0,0,1,0,0,1,-0.2,1.85414063930511,19.7625637054443,0.0103398552164435,17.1710071563721,33.9810600280762,191.05224609375,5,5,5,9039,382495.289163135,2961863.67340581,1,1.4
"2502",2502,-82.12137,26.69763,"CHM2010120904","SmallSeine",12,2010,1,1,0,1,1,1,0,-0.2,0.309841156005859,25.5617561340332,0.0099521093070507,17.3503150939941,34.134407043457,191.205047607422,100,6,100,9041,388442.764196723,2953436.21249984,1,1.4
"2503",2503,-82.22852,26.66975,"CHM2010121105","SmallSeine",12,2010,1,1,0,1,1,0,1,-0.2,0.992964625358582,32.0856819152832,0.0102703645825386,17.1811981201172,34.2033157348633,190.972183227539,100,3,100,9043,377752.483413092,2950446.19003248,1,1.4
"2504",2504,-82.21907,26.68452,"CHM2010121106","SmallSeine",12,2010,1,1,0,1,1,1,0,-0.3,1.7816150188446,30.1515121459961,0.0102534228935838,17.1647453308105,34.0505409240723,190.925018310547,100,7,100,9044,378708.550107272,2952073.2339304,1,1.4
"2505",2505,-82.1833,26.60502,"CHM2010121304","SmallSeine",12,2010,1,0,0,1,1,0,0,-0.2,3.13832378387451,36.9590301513672,0.0100363167002797,17.2932910919189,34.039722442627,191.014602661133,100,8,100,9047,382186.226040331,2943233.67473599,1,1.4
"2506",2506,-82.1346,26.59188,"CHM2010121306","SmallSeine",12,2010,1,1,0,1,0,0,1,-0.2,0.0830089151859283,37.3454170227051,0.00984889827668667,17.4092693328857,34.1276397705078,191.155303955078,85,6,85,9048,387022.464428954,2941734.27656553,1,1.4
"2507",2507,-82.14387,26.53705,"CHM2010121402","SmallSeine",12,2010,1,1,0,1,1,0,1,-0.5,3.42044520378113,43.5057487487793,0.00971701089292765,17.4967517852783,34.1454772949219,191.152297973633,100,3,100,9049,386045.10225344,2935669.20915063,1,1.4
"2508",2508,-82.1766,26.7769,"CHM2011010703","SmallSeine",1,2011,1,1,0,1,1,0,0,-0.2,1.17210388183594,19.1451053619385,0.0103579508140683,17.1665019989014,33.9797210693359,191.036087036133,100,11,100,9059,383029.00150793,2962266.39170966,1,1.4
"2509",2509,-82.20138,26.77112,"CHM2011010704","SmallSeine",1,2011,1,0,0,1,1,0,0,-0.2,3.29897522926331,21.0551776885986,0.0103117525577545,17.1764640808105,33.9799499511719,191.102584838867,80,6,80,9060,380559.250145982,2961649.17643099,1,1.4
"2510",2510,-82.27395,26.81343,"CHM2011010706","SmallSeine",1,2011,1,1,0,1,1,1,0,-0.2,0.726345539093018,17.2206783294678,0.010707700625062,17.1120948791504,34.2598991394043,191.284255981445,90,12,90,9062,373390.657251266,2966406.17031435,1,1.4
"2511",2511,-82.28012,26.8168,"CHM2011010708","SmallSeine",1,2011,1,0,0,0,0,0,0,-0.2,0.165691956877708,17.0970878601074,0.0107342004776001,17.1083183288574,34.2654151916504,191.293304443359,0,3,0,9064,372781.164686907,2966785.64140809,1,1.4
"2512",2512,-82.23922,26.69203,"CHM2011011003","SmallSeine",1,2011,1,1,0,1,1,0,0,-0.7,0.580556571483612,29.8789768218994,0.010283094830811,17.1783409118652,34.2362365722656,191.027877807617,80,5,80,9069,376711.620478987,2952924.43481721,1,1.4
"2513",2513,-82.15302,26.60123,"CHM2011011203","SmallSeine",1,2011,1,1,0,1,1,0,0,-0.2,2.08212232589722,36.6736907958984,0.00993067771196365,17.3587341308594,34.0939331054688,191.107299804688,40,10,40,9073,385197.481130349,2942786.33660477,1,1.4
"2514",2514,-82.11955,26.52087,"CHM2011011301","SmallSeine",1,2011,1,1,0,1,1,0,0,-0.5,1.21361517906189,44.950065612793,0.00963239092379808,17.5450096130371,34.1627960205078,191.134521484375,90,1,90,9075,388452.460723813,2933855.65213962,1,1.4
"2515",2515,-82.11972,26.51957,"CHM2011011302","SmallSeine",1,2011,1,1,0,1,0,0,1,-0.2,1.14122080802917,45.1338653564453,0.00962847843766212,17.5473899841309,34.1629257202148,191.135116577148,78,9,78,9076,388434.264619012,2933711.80610585,1,1.4
"2516",2516,-82.13153,26.56905,"CHM2011011308","SmallSeine",1,2011,1,1,0,1,1,0,1,-0.6,1.00057435035706,39.7638740539551,0.00977597665041685,17.4551067352295,34.1375846862793,191.153030395508,100,6,100,9077,387305.83387977,2939202.7894424,1,1.4
"2517",2517,-82.17182,26.89737,"CHM2011020101","SmallSeine",2,2011,1,1,0,1,0,0,1,-0.2,0.0827871263027191,8.395827293396,0.0106798242777586,17.0576801300049,33.942741394043,191.094757080078,60,14,60,9079,383627.472513346,2975606.52110625,1,1.4
"2518",2518,-82.14955,26.8379,"CHM2011020402","SmallSeine",2,2011,1,1,0,1,0,0,1,-0.4,0.568971455097198,12.0625905990601,0.0105896703898907,17.0771083831787,33.9466705322266,190.903106689453,30,7,30,9081,385779.528052291,2968998.73249276,1,1.4
"2519",2519,-82.06442,26.80372,"CHM2011020405","SmallSeine",2,2011,1,1,0,1,1,0,1,-0.5,1.02910268306732,13.514368057251,0.0106078702956438,17.0651741027832,33.9369010925293,190.770767211914,90,12,90,9083,394206.99701271,2965138.89348091,1,1.4
"2520",2520,-82.06925,26.82972,"CHM2011020406","SmallSeine",2,2011,1,0,0,1,0,0,1,-0.5,1.5361031293869,10.621865272522,0.010621833615005,17.0582542419434,33.936840057373,190.767135620117,95,7,95,9084,393751.15830306,2968022.8888177,1,1.4
"2521",2521,-82.07375,26.88093,"CHM2011020408","SmallSeine",2,2011,1,1,0,1,0,0,1,-0.5,0.277004837989807,4.8837103843689,0.0105853108689189,17.0692348480225,34.0719261169434,190.979583740234,60,8,60,9085,393352.000384469,2973699.11981729,1,1.4
"2522",2522,-82.23095,26.77917,"CHM2011020702","SmallSeine",2,2011,1,1,0,1,1,0,0,-0.2,3.26037788391113,20.1525249481201,0.0104353241622448,17.1605434417725,34.1315689086914,191.190780639648,100,9,100,9093,377627.77598735,2962568.99680996,1,1.4
"2523",2523,-82.23057,26.80362,"CHM2011020705","SmallSeine",2,2011,1,1,0,1,1,0,0,-0.2,0.815400242805481,17.4756317138672,0.010482843965292,17.153263092041,34.1024894714355,191.232925415039,100,6,100,9096,377691.779588929,2965276.98698879,1,1.4
"2524",2524,-82.2394,26.77963,"CHM2011020806","SmallSeine",2,2011,1,1,0,1,1,0,1,-0.5,2.50155258178711,20.2206974029541,0.0104806292802095,17.1524791717529,34.1841087341309,191.204010009766,100,8,100,9101,376788.156143119,2962628.11288364,1,1.4
"2525",2525,-82.20503,26.68978,"CHM2011021001","SmallSeine",2,2011,1,1,0,1,1,0,1,-0.4,2.15838384628296,29.0204849243164,0.0102275013923645,17.1618556976318,33.9457206726074,190.889404296875,95,9,95,9103,380111.089666095,2952642.60525482,1,1.4
"2526",2526,-82.21803,26.62703,"CHM2011021104","SmallSeine",2,2011,1,1,0,1,1,0,0,-0.4,0.769348323345184,35.8754577636719,0.01023034658283,17.1967220306396,34.148021697998,190.910339355469,100,3,100,9106,378751.290921912,2945704.14308276,1,1.4
"2527",2527,-82.21992,26.62047,"CHM2011021105","SmallSeine",2,2011,1,0,0,1,0,0,1,-0.2,0.379861354827881,36.620433807373,0.0102213118225336,17.2100257873535,34.1842079162598,190.934005737305,60,3,60,9107,378556.199650887,2944979.2964857,1,1.4
"2528",2528,-82.1308,26.57397,"CHM2011021301","SmallSeine",2,2011,1,1,0,1,1,1,0,-0.5,1.03406465053558,39.2953491210938,0.00978547148406506,17.4489440917969,34.1380500793457,191.155776977539,100,6,100,9111,387383.355319556,2939747.11370722,1,1.4
"2529",2529,-82.14925,26.53137,"CHM2011021305","SmallSeine",2,2011,1,1,0,1,1,1,0,-0.4,3.90987277030945,44.2354545593262,0.00972104165703058,17.4973640441895,34.1736145019531,191.159957885742,100,4,100,9112,385503.452852391,2935044.85455542,1,1.4
"2530",2530,-82.06383,26.85573,"CHM2011030403","SmallSeine",3,2011,1,1,0,1,0,0,1,-0.5,1.01082837581635,7.75516223907471,0.0106367552652955,17.0508613586426,33.9367752075195,190.763244628906,50,3,50,9115,394313.925541959,2970899.44190367,1,1.4
"2531",2531,-82.21715,26.68198,"CHM2011030705","SmallSeine",3,2011,1,1,0,1,1,0,0,-0.6,1.82783389091492,30.320276260376,0.0102497208863497,17.1647777557373,34.0373611450195,190.916351318359,100,10,100,9124,378896.91354283,2951790.05572801,1,1.4
"2532",2532,-82.16552,26.81873,"CHM2011030803","SmallSeine",3,2011,1,1,0,1,0,0,1,-0.5,0.37935745716095,14.7052974700928,0.0105081386864185,17.1137599945068,33.9586296081543,190.991058349609,90,15,90,9127,384173.104898944,2966889.74427987,1,1.4
"2533",2533,-82.21708,26.78678,"CHM2011030906","SmallSeine",3,2011,1,1,0,1,1,0,0,-0.2,2.21756052970886,19.2836627960205,0.0103686125949025,17.1768455505371,34.0476379394531,191.1943359375,100,8,100,9133,379014.826768293,2963398.68714521,1,1.4
"2534",2534,-82.23948,26.79038,"CHM2011030907","SmallSeine",3,2011,1,1,0,1,1,0,1,-0.2,2.12529492378235,19.0273494720459,0.010511982254684,17.1498146057129,34.187385559082,191.230667114258,100,5,100,9134,376791.813006959,2963818.9821995,1,1.4
"2535",2535,-82.17157,26.6613,"CHM2011031003","SmallSeine",3,2011,1,1,0,1,1,0,0,-0.4,1.06346905231476,30.7062454223633,0.0100912116467953,17.2542858123779,34.0362548828125,191.017349243164,100,8,100,9136,383411.357743118,2949456.91370773,1,1.4
"2536",2536,-82.1405,26.61515,"CHM2011031006","SmallSeine",3,2011,1,1,0,1,0,0,1,-0.2,1.0621657371521,34.8935928344727,0.00993435550481081,17.3549842834473,34.1118469238281,191.140060424805,65,4,65,9138,386457.905621231,2944317.02909488,1,1.4
"2537",2537,-82.15253,26.65267,"CHM2011031007","SmallSeine",3,2011,1,1,0,1,1,0,0,-0.8,0.248259305953979,31.0749073028564,0.0100198974832892,17.3011226654053,34.0799293518066,191.093765258789,100,4,100,9139,385297.647837949,2948483.74439114,1,1.4
"2538",2538,-82.1337,26.56522,"CHM2011031205","SmallSeine",3,2011,1,1,0,1,0,0,1,-1,1.27583909034729,40.2553100585938,0.00977062340825796,17.4590129852295,34.1347160339355,191.14958190918,5,4,5,9144,387085.942020541,2938780.46872965,1,1.4
"2539",2539,-82.13102,26.92988,"CHM2011040401","SmallSeine",4,2011,1,0,0,0,0,0,0,-0.7,0.331053644418716,5.41393280029297,0.0106925936415792,17.0573101043701,33.980525970459,191.089172363281,0,1,0,9147,387711.788823638,2979170.83126584,1,1.4
"2540",2540,-82.16475,26.88337,"CHM2011040402","SmallSeine",4,2011,1,1,0,1,0,0,1,-0.6,0.264999508857727,9.83498764038086,0.0106726121157408,17.0524291992188,33.9431381225586,191.016632080078,60,6,60,9148,384315.385817721,2974049.24762724,1,1.4
"2541",2541,-82.16183,26.87753,"CHM2011040403","SmallSeine",4,2011,1,1,0,1,0,0,1,-0.7,0.331206798553467,9.94141292572021,0.0106707597151399,17.0497245788574,33.9421463012695,190.983505249023,75,3,75,9149,384599.496289936,2973399.68254394,1,1.4
"2542",2542,-82.05652,26.82457,"CHM2011040502","SmallSeine",4,2011,1,0,0,1,0,0,1,-0.2,0.414202600717545,11.3394145965576,0.0106213241815567,17.0585079193115,33.9368438720703,190.76725769043,50,10,50,9151,395011.446572866,2967441.84196739,1,1.4
"2543",2543,-82.05505,26.80685,"CHM2011040504","SmallSeine",4,2011,1,1,0,0,0,0,0,-0.6,0.165706485509872,13.2770519256592,0.0106161618605256,17.0610656738281,33.9368667602539,190.768600463867,0,9,0,9153,395141.226475342,2965477.82656468,1,1.4
"2544",2544,-82.05933,26.80867,"CHM2011040505","SmallSeine",4,2011,1,1,0,1,1,0,0,-0.6,0.688064754009247,13.0197057723999,0.010613676160574,17.0622959136963,33.9368782043457,190.769256591797,85,11,85,9154,394717.500300083,2965682.9637575,1,1.4
"2545",2545,-82.06228,26.79593,"CHM2011040506","SmallSeine",4,2011,1,1,0,1,1,0,1,-0.8,0.202405601739883,14.3654203414917,0.0106059443205595,17.0661277770996,33.9369125366211,190.771270751953,95,13,95,9155,394412.49285583,2964274.23479505,1,1.4
"2546",2546,-82.0724,26.73927,"CHM2011040602","SmallSeine",4,2011,1,1,0,1,0,0,1,-0.5,0.414511203765869,20.5713691711426,0.0102225206792355,17.2344703674316,34.0445709228516,191.016296386719,100,9,100,9158,393353.61382694,2958006.61617764,1,1.4
"2547",2547,-82.2615,26.78043,"CHM2011040902","SmallSeine",4,2011,1,1,0,1,1,0,1,-0.2,0.379454284906387,20.4632129669189,0.0106020551174879,17.1308288574219,34.3206253051758,191.239669799805,100,5,100,9169,374591.808772387,2962738.33965731,1,1.4
"2548",2548,-82.187,26.77318,"CHM2011040904","SmallSeine",4,2011,1,1,0,1,1,0,0,-0.2,2.30942940711975,20.0294284820557,0.0103333732113242,17.1726112365723,33.9811668395996,191.067413330078,40,9,40,9170,381991.157226748,2961863.93752225,1,1.4
"2549",2549,-82.16638,26.81425,"CHM2011040906","SmallSeine",4,2011,1,1,0,1,0,0,1,-0.5,0.16569559276104,15.1265201568604,0.0104946875944734,17.1191596984863,33.960319519043,190.995178222656,50,5,50,9172,384083.074777193,2966394.27940322,1,1.4
"2550",2550,-82.28133,26.82447,"CHM2011040908","SmallSeine",4,2011,1,1,0,1,0,0,1,-0.2,0.0828405246138573,16.3554344177246,0.0107263121753931,17.1112823486328,34.2174758911133,191.299133300781,95,8,95,9174,372669.476938386,2967636.48268452,1,1.4
"2551",2551,-82.2181,26.6241,"CHM2011041105","SmallSeine",4,2011,1,0,0,1,1,0,0,-0.6,0.688368797302246,36.1306228637695,0.0102277202531695,17.1992073059082,34.1519470214844,190.91194152832,100,3,100,9177,378741.229419052,2945379.65801433,1,1.4
"2552",2552,-82.15443,26.62818,"CHM2011041204","SmallSeine",4,2011,1,1,0,1,1,0,0,-0.6,1.99157881736755,33.7358131408691,0.0100128864869475,17.3048229217529,34.0814018249512,191.081130981445,100,4,100,9180,385084.029284379,2945772.76593436,1,1.4
"2553",2553,-82.17958,26.64178,"CHM2011041205","SmallSeine",4,2011,1,1,0,1,1,0,0,-0.5,3.1559476852417,32.9814720153809,0.0101064518094063,17.244535446167,34.0270881652832,190.98063659668,100,6,100,9181,382594.205789459,2947302.06523601,1,1.4
"2554",2554,-82.17095,26.67707,"CHM2011041207","SmallSeine",4,2011,1,1,0,1,0,0,1,-0.6,0.124118402600288,29.0406742095947,0.0101020205765963,17.2471561431885,34.0298957824707,191.019638061523,90,11,90,9182,383489.087677892,2951203.15785835,1,1.4
"2555",2555,-82.188,26.52508,"CHM2011041404","SmallSeine",4,2011,1,1,0,1,0,0,1,-0.4,0.0830569565296173,45.6419868469238,0.00981480814516544,17.4572410583496,34.2829513549805,191.195938110352,50,7,50,9184,381636.116742008,2934383.31560676,1,1.4
"2556",2556,-82.09833,26.9128,"CHM2011050408","SmallSeine",5,2011,1,1,0,1,1,0,1,-0.6,0.165552362799644,2.48275303840637,0.0106352511793375,17.0622825622559,34.0299263000488,191.013977050781,80,12,80,9191,390941.084581678,2977250.27685299,1,1.4
"2557",2557,-82.06472,26.78848,"CHM2011050502","SmallSeine",5,2011,1,0,0,1,0,0,1,-0.9,0.265191733837128,15.1697359085083,0.0103236464783549,17.191255569458,34.0103721618652,190.943710327148,5,3,5,9194,394163.034258601,2963451.04767124,1,1.4
"2558",2558,-82.26255,26.7724,"CHM2011050605","SmallSeine",5,2011,1,1,0,1,1,0,0,-0.5,0.265225678682327,21.2934398651123,0.0105735305696726,17.1362838745117,34.3267135620117,191.230102539062,70,12,70,9198,374478.584366448,2961849.87845746,1,1.4
"2559",2559,-82.16532,26.81493,"CHM2011050803","SmallSeine",5,2011,1,1,0,1,0,0,1,-0.8,0.124053120613098,15.003191947937,0.0104988534003496,17.1173820495605,33.959602355957,190.990829467773,70,9,70,9202,384189.119328887,2966468.6358175,1,1.4
"2560",2560,-82.1694,26.64342,"CHM2011051501","SmallSeine",5,2011,1,1,0,1,1,0,1,-0.8,2.22570729255676,32.5106353759766,0.0100735928863287,17.2658538818359,34.0466804504395,191.021621704102,90,14,90,9221,383609.188058475,2947474.40832482,1,1.4
"2561",2561,-82.20745,26.58577,"CHM2011051503","SmallSeine",5,2011,1,1,0,1,1,0,0,-0.6,0.184662133455276,39.7155456542969,0.0100372415035963,17.2994613647461,34.0113258361816,191.018371582031,95,7,95,9222,379761.429049441,2941123.86731002,1,1.4
"2562",2562,-82.12915,26.59382,"CHM2011051602","SmallSeine",5,2011,1,0,0,0,0,0,0,-0.9,0.0923311710357666,37.0780601501465,0.00983656477183104,17.4164619445801,34.1370468139648,191.16911315918,0,4,0,9227,387567.085399857,2941944.36231298,1,1.4
"2563",2563,-82.13078,26.6007,"CHM2011051603","SmallSeine",5,2011,1,1,0,1,1,0,0,-0.4,0.249006912112236,36.2793655395508,0.00986243970692158,17.4002628326416,34.1328315734863,191.168853759766,100,9,100,9228,387411.503186535,2942707.86502136,1,1.4
"2564",2564,-82.16587,26.8834,"CHM2011060401","SmallSeine",6,2011,1,1,0,1,1,0,1,-0.6,0.189598083496094,9.90823364257812,0.0106719098985195,17.0530757904053,33.943115234375,191.021286010742,40,11,40,9231,384204.167281428,2974053.59401176,1,1.4
"2565",2565,-82.09372,26.89097,"CHM2011060407","SmallSeine",6,2011,1,1,0,1,1,0,1,-0.7,0.264982491731644,4.11489963531494,0.0106306253001094,17.0546970367432,34.0268096923828,190.939453125,60,12,60,9235,391377.980715423,2974828.21091694,1,1.4
"2566",2566,-82.14852,26.80128,"CHM2011060504","SmallSeine",6,2011,1,1,0,1,1,0,1,-0.8,0.0828574821352959,15.4729156494141,0.0105004534125328,17.1148910522461,33.9527816772461,190.904830932617,90,11,90,9239,385845.186513442,2964941.42088445,1,1.4
"2567",2567,-82.15242,26.82573,"CHM2011060506","SmallSeine",6,2011,1,1,0,1,0,0,1,-0.8,0.16567862033844,13.2599105834961,0.0105556407943368,17.0919723510742,33.9499969482422,190.918670654297,20,7,20,9241,385482.098582074,2967653.2492595,1,1.4
"2568",2568,-82.06537,26.79448,"CHM2011060507","SmallSeine",6,2011,1,1,0,1,0,0,1,-0.8,0.248586982488632,14.5190010070801,0.010601956397295,17.0681037902832,33.9369277954102,190.772308349609,5,10,5,9242,394103.988350215,2964116.1933449,1,1.4
"2569",2569,-82.16377,26.69553,"CHM2011060703","SmallSeine",6,2011,1,1,0,1,1,0,1,-0.5,0.124109707772732,26.8777370452881,0.0100881224498153,17.2569961547852,34.0406608581543,191.051864624023,100,14,100,9245,384222.220604053,2953241.39897067,1,1.4
"2570",2570,-82.27412,26.819,"CHM2011061001","SmallSeine",6,2011,1,1,0,1,0,0,1,-0.2,0.848785579204559,16.6963558197021,0.0107025904580951,17.1136226654053,34.2289657592773,191.28759765625,70,12,70,9252,373379.951272763,2967023.34360363,1,1.4
"2571",2571,-82.2762,26.8109,"CHM2011061003","SmallSeine",6,2011,1,0,0,0,0,0,0,-0.6,0.372166514396667,17.5627994537354,0.0107224974781275,17.109203338623,34.2864151000977,191.285140991211,0,1,0,9253,373164.206581859,2966128.16082585,1,1.4
"2572",2572,-82.24773,26.76825,"CHM2011061005","SmallSeine",6,2011,1,1,0,1,0,0,1,-0.2,1.43596339225769,21.5108623504639,0.010488485917449,17.149450302124,34.235034942627,191.19465637207,50,12,50,9255,375947.603874283,2961375.63486469,1,1.4
"2573",2573,-82.24283,26.69773,"CHM2011061105","SmallSeine",6,2011,1,0,0,1,1,0,0,-0.8,0.0829324349761009,29.2597923278809,0.0102837337180972,17.1782722473145,34.2397575378418,191.044448852539,60,4,60,9257,376358.586156356,2953559.31950924,1,1.4
"2574",2574,-82.15727,26.66063,"CHM2011061301","SmallSeine",6,2011,1,1,0,0,0,0,0,-1,0.289151936769485,30.3953838348389,0.0100418915972114,17.2869186401367,34.0671806335449,191.074340820312,0,6,0,9263,384833.864892458,2949369.71938268,1,1.4
"2575",2575,-82.16927,26.618,"CHM2011061302","SmallSeine",6,2011,1,0,0,1,1,0,0,-0.7,3.68596529960632,35.264778137207,0.0100368019193411,17.2904319763184,34.0573120117188,191.031967163086,100,11,100,9264,383596.367879926,2944658.58476074,1,1.4
"2576",2576,-82.2094,26.5852,"CHM2011061504","SmallSeine",6,2011,1,1,0,1,1,0,0,-0.9,0,39.8843383789062,0.0100458730012178,17.2988204956055,34.0326728820801,191.022644042969,90,12,90,9273,379566.633002368,2941062.56309641,1,1.4
"2577",2577,-82.12743,26.5913,"CHM2011061508","SmallSeine",6,2011,1,1,0,1,1,0,0,-0.7,0.124159410595894,37.3298683166504,0.00982479751110077,17.4237079620361,34.1402549743652,191.171295166016,100,14,100,9276,387735.90538652,2941663.72246714,1,1.4
"2578",2578,-82.16795,26.88697,"CHM2011070405","SmallSeine",7,2011,1,1,0,1,1,0,1,-0.3,0.0827950239181519,9.63050079345703,0.010672602802515,17.0551204681396,33.9432716369629,191.044769287109,60,14,60,9281,384001.207554201,2974450.94976056,1,1.4
"2579",2579,-82.06598,26.75225,"CHM2011070508","SmallSeine",7,2011,1,1,0,1,1,0,1,-0.7,0.189764484763145,19.2107429504395,0.010253450833261,17.2212524414062,34.0341110229492,190.994094848633,100,10,100,9287,394004.143801952,2959439.0064759,1,1.4
"2580",2580,-82.1735,26.63712,"CHM2011071301","SmallSeine",7,2011,1,1,0,1,1,0,0,-0.8,3.02399516105652,33.3367881774902,0.0100831817835569,17.2597026824951,34.0409965515137,191.003662109375,60,9,60,9311,383194.66968998,2946780.3150207,1,1.4
"2581",2581,-82.18605,26.63278,"CHM2011071302","SmallSeine",7,2011,1,1,0,1,1,0,0,-0.8,3.95165944099426,34.1536636352539,0.0101225366815925,17.2344932556152,34.0182914733887,190.95182800293,100,7,100,9312,381940.925871749,2946311.11752662,1,1.4
"2582",2582,-82.20813,26.64845,"CHM2011071306","SmallSeine",7,2011,1,1,0,0,0,0,0,-0.4,2.27040815353394,33.2771797180176,0.0102078700438142,17.1780872344971,33.965259552002,190.866729736328,0,8,0,9315,379759.308074727,2948067.44769332,1,1.4
